"ProductID","ProductName","ProductBrand","Gender","Price","Description","PrimaryColor"
"10178929","GERUA Women Red  OffWhite Striped Kurta with Trousers","GERUA","Women","2399","Red and offwhite striped kurta with trousersRed and offwhite striped straight calf length kurta, has a notched round neck, threequarter sleeves, straight hem, side slitsRed and offwhite striped trousers, has partially elasticated waistband, slipon closure, two pockets"," Red"
"10186607","Lavie Women Red Embellished Two Fold Wallet","Lavie","Women","2699","Red solid two fold wallet, has a button1 main compartment, 1 zip coin pocket4 card holders, 1 slip pocketComes with a detachable sling strap"," Red"
"10180533","Kryptic Men Blue Striped Polo Tshirt","Kryptic","Men","699","Blue striped Tshirt, has a polo collar, and short sleeves","Blue"
"10185195","AURELIA Women Blue  Golden Printed Straight Kurta","AURELIA","Women","599","Blue and Golden printed straight kurta with sequinned detail, has a keyhole neck, threequarter sleeves, straight hem, and side slits","Blue"
"10180373","Studio Voylla SilverPlated  White Floral Drop Earrings","Studio Voylla","Women","524","SilverToned and White Floral Earrings and silverplated Secured with a post and back"," White"
"10180629","Jack  Jones Men Grey Tim Slim Straight Fit LowRise Mildly Distressed Stretchable Jeans","Jack  Jones","Men","1499","Grey medium wash 5pocket lowrise jeans, mildly distressed, heavy fade, has a button and zip closure, and waistband with belt loopsComes with a chain"," Grey"
"10177949","Kraft Cellar Women Rust Red Solid Heels","Kraft Cellar","Women","849","A pair of rust red open toe heels, has regular styling, open back detailSuede upperCushioned footbedTextured and patterned outsole, has a block heel"," Red"
"10182203","Blisscovered Set of 2 Multicoloured Square Drop Earrings","Blisscovered","Women","329","Set of 2 multicoloured square earrings each secured with a fish hook earwire"," Red"
"10162283","JAINISH Men Grey  Black Colourblocked Joggers","JAINISH","Men","584","A pair of grey and black colourblocked joggers, has an elasticated waistband with drawstring closure, three pockets and cuffed hem"," Black"
"1015466","Vero Moda Blue Sequinned Top","Vero Moda","Women","873","Blue woven sequinned top, has a round neck, short sleeves, a short zip closure on the back, a curved hemline, and has an attached inner lining","Blue"
"10186165","Lavie Yellow Solid Sling Bag","Lavie","Women","3383","Yellow solid sling bag, has a zip closure1 main compartment, 3 inner pockets1 external pocketTablet sleeve NoComes with a nondetachable sling strap"," Yellow"
"10162297","JAINISH Men Grey Printed Joggers","JAINISH","Men","584","A pair of grey printed joggers, has an elasticated waistband with drawstring closure, three pockets and cuffed hem"," Grey"
"10194559","Madame Women Mustard Yellow Solid Sweater","Madame","Women","1199","Mustard yellow solid longline sweater with applique, has a round neck, long sleeves, and ribbed hem"," Yellow"
"10206773","W Women Pink  Golden Striped Cropped Wide Leg Palazzos","W","Women","759","A pair of pink and golden striped woven cropped wide leg fit palazzos with sequinned detail, has a partially elasticated waistband with drawstring closure"," Pink"
"10207591","US Polo Assn Men Navy Blue Solid Slim Fit Polo Collar Tshirt","US Polo Assn","Men","1199","Navy Blue solid Tshirt, has a polo collar, and short sleeves","Blue"
"10162295","JAINISH Men Grey  Black Colourblocked Joggers","JAINISH","Men","584","A pair of grey and black colourblocked joggers, has an elasticated waistband with drawstring closure, three pockets and cuffed hem"," Black"
"10201167","Franco Leone Men Brown Leather Formal  SlipOn Shoes","Franco Leone","Men","1199","A pair of brown squaretoed formal slipon shoes, has elasticated gussets on both sidesLeather upperCushioned footbedTextured PU outsole, has a stacked heelWarranty 3 months against manufacturing defectsWarranty provided by brandmanufacturer"," Brown"
"10162291","JAINISH Men Grey Printed Joggers","JAINISH","Men","584","A pair of grey printed joggers, has an elasticated waistband with drawstring closure, three pockets and cuffed hem"," Grey"
"10206909","W Women Green  Black Printed Straight Kurta","W","Women","679","Green, black and golden printed straight kurta, has a keyhole neck with button closure, threequarter sleeves, straight hem, and side slits"," Green"
"10207091","W Women OffWhite  Blue Printed ALine Kurta","W","Women","719","OffWhite and Blue printed Aline kurta, has a round neck, threequarter sleeves, and flared hem","Blue"
"10202819","Parx Men Blue Washed Denim Shorts","Parx","Men","944","Blue washed midrise denim shorts, has 5 pockets, and button closure","Blue"
"10206993","W Women Navy Blue  Pink Floral Printed ALine Kurta","W","Women","999","Navy blue and Pink printed Aline kurta, has a keyhole neck, sleeveless, straight hem, button closure on the back, an attached liningComes with a fabric belt","Blue"
"10207273","W Women Mustard Yellow  Pink Printed Maxi Dress","W","Women","1399","Mustard yellow and pink printed woven maxi dress, has a mandarin collar, long sleeves, and flared hem"," Yellow"
"10197115","612 league Boys Blue Regular Fit HighRise Clean Look Jeans","612 league","Boys","932","Blue dark wash 5pocket highrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10202121","Tossido Men Tan Brown Textured Leather Belt","Tossido","Men","674","Tan brown textured beltReversible NoStretchable NoSecured with a tangWarranty 6 monthsWarranty provided by brandmanufacturer"," Red"
"10197809","WISSTLER Women Black  OffWhite Printed Open Front Longline Shrug","WISSTLER","Women","599","Black ad offwhite printed open front longline shrug, has threequarter bell sleeves, straight hem"," Black"
"10190893","AURELIA Women Maroon  Mauve Foil Printed Straight Layered Kurta","AURELIA","Women","799","Maroon dolis straight kurta, has shoulder styraps, straight hem, and side slitsComes with a Mauve foil printed ethnic jacket, has a threequarter sleeves, round neck with sequinned detail and multiple slits"," Red"
"10207333","W Women Taupe  Red Printed Maxi Dress","W","Women","2249","Taupe, red and golden printed woven maxi dress, has a keyhole neck with button closure, long sleeves, and flared hem"," Red"
"10202459","Cortina Green Set of 2 Door Curtains","Cortina","Unisex","389","Set content 2 Door curtainsColour GreenPattern Geometric DoorLight blocking RegularFitting EyeletLining No"," Green"
"10207089","W Women Navy Blue  OffWhite Striped Straight Kurta","W","Women","1259","Navy Blue and Offwhite striped straight kurta, has a mandarin collar, threequarter sleeves, curved hem, button closure and side slits","Blue"
"10201271","Franco Leone Men Brown Sandals","Franco Leone","Men","1399","A pair of brown comfort sandalsLeather upper with slipon closureCushioned footbedPatterned rubber outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Brown"
"10206829","W Women Yellow  Silver Yoke Design ALine Sustainable Kurta","W","Women","1124","Yellow and Silver yoke design Aline kurta, has a notched round neck, threequarter sleeves, and flared hem"," Yellow"
"10189535","AHIKA Women Yellow  Beige Floral Printed Straight Kurta","AHIKA","Women","599","Yellow with a tinge of orange and Beige printed straight kurta, has a notched round neck, threequarter sleeves, straight hem, and side slits"," Yellow"
"10206741","W Women Purple  PeachColoured Printed ALine Kurta","W","Women","2499","Purple and peachcoloured printed Aline kurta with printed detail, has a round neck, threequarter sleeves, and flared hem"," Red"
"10202441","Cortina Green  White Set of 2 Long Door Curtains","Cortina","Unisex","489","Set content 2 Long Door curtainsColour Green and WhitePattern Floral Long DoorLight blocking RegularFitting EyeletLining No"," Green"
"10208569","Jompers Men Maroon  GoldColoured Woven Design Straight Kurta","Jompers","Men","989","Maroon and goldcoloured woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits"," Red"
"10198191","AccessHer Unisex Goldplated  Pink Enamelled Brooch","AccessHer","Unisex","380","Goldplated and pink brooch, has stonestudded detailSecured with a pin"," Pink"
"10202595","People Men Grey Regular Fit Checked Casual Shirt","People","Men","559","Grey checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Grey"
"10206849","W Women Navy Blue  White Printed Pure Cotton Straight Kurta","W","Women","1499","Navy Blue and White printed straight kurta with sequinned detail, has a mandarin collar, threequarter sleeves, straight hem, and side slits","Blue"
"10206791","W Women Mustard Yellow  Olive Green Printed Straight Kurta","W","Women","809","Mustard yellow and Olive green printed straight kurta with gotta patti detail, has a mandarin collar, threequarter sleeves, straight hem, concealed button closures and multiple slits"," Green"
"10203045","Parx Men Blue Slim Fit Printed Casual Shirt","Parx","Men","759","Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10197891","Mufti Men White  Red Regular Fit Checked Casual Shirt","Mufti","Men","1149","White and Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Red"
"10203013","Parx Men Navy Blue Slim Fit Checked Casual Shirt","Parx","Men","1099","Navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10202429","Cortina Brown  White Set of 2 Long Door Curtains","Cortina","Unisex","489","Set content 2 Long Door curtainsColour Brown and WhitePattern Floral Long DoorLight blocking RegularFitting EyeletLining No"," White"
"10205731","Oxolloxo Women Multicoloured Printed Open Front Shrug","Oxolloxo","Women","539","Multicoloured printed open front regular shrug, has long sleeves, asymmetric hem"," Red"
"10196005","Mufti Men Coffee Brown Regular Fit Printed Casual Shirt","Mufti","Men","899","Coffee Brown printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Brown"
"10197693","Roadster Women Yellow Solid Round Neck Knitted Tshirt","Roadster","Women","279","Yellow solid knitted tshirt, has a round neck, long sleeves with colourblock pattern"," Yellow"
"10206987","W Women Navy Blue  Golden Printed Asymmetric ALine Kurta","W","Women","999","Navy Blue and Golden printed Aline kurta with sequins, has a round neck, threequarter sleeves, and asymmetric hem","Blue"
"10202509","Cortina Purple Set of 2 Long Door Curtains","Cortina","Unisex","629","Set content 2 Long Door curtainsColour PurplePattern Floral Long DoorLight blocking RegularFitting EyeletLining No"," Purple"
"10203335","HERENOW Women Black Solid Sweatshirt","HERENOW","Women","599","Black solid sweatshirt, has a round neck, long sleeves, straight hem"," Black"
"10203313","Cortina White Single Window Curtain","Cortina","Unisex","902","Set content Single Window curtainColour WhitePattern Floral WindowLight blocking Room DarkeningFitting EyeletLining No"," White"
"10203229","Yuuki Men Navy Blue Mesh Training or Gym Shoes","Yuuki","Men","942","A pair of navy blue training or gym sports shoes, has regular styling, laceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 30 daysWarranty provided by brandmanufacturer","Blue"
"10200177","Ahalyaa Women White  Blue Printed Anarkali Kurta","Ahalyaa","Women","1268","White, Blue and golden printed Anarkali kurta with an attached jacket, has a round neck, threequarter sleeves, and flared hem","Blue"
"10207311","W Women Black and Golden Solid Pure Cotton Crinkled Maxi Flared Skirt","W","Women","1259","Black and golden solid woven crinkled maxi flared skirt, has a partially elasticated waistband with hook and bar and concealed zip closure, flared hem with printed detail  and an attached lining"," Red"
"10202597","People Men Lavender Regular Fit Solid Casual Shirt","People","Men","549","Lavender solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Lavender"
"10196853","CLAY CRAFT White Ceramic Set 2 Dipping Bowls","CLAY CRAFT","Unisex","439","Pattern SolidFinish GlossyMaterial Ceramic"," White"
"10208703","Van Heusen Woman Tan Brown Solid Heels","Van Heusen Woman","Women","1299","A pair of tan brown open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel"," Brown"
"10194889","Blacksmith Men Black Printed Pocket Square","Blacksmith","Men","347","Black pizza  pasta printed pocket square"," Black"
"10196259","fungus Women Blue Slim Fit HighRise Clean Look Stretchable Jeans","fungus","Women","999","Blue dark wash 5pocket highrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10202435","Cortina Orange Set of 2 Long Door Curtains","Cortina","Unisex","629","Printed Polyester Pack of 2 Long Door Curtain"," Orange"
"10206935","W Women Taupe  Navy Blue Printed Straight Kurta","W","Women","759","Taupe and Navy Blue printed straight kurta, has a keyhole neck with button closure, threequarter sleeves, straight hem, and side slits","Blue"
